Car Count,Vehicle ID,Name,Model,Year,Stock Number,Mileage,Fuel Type,MPG City,MPG Highway,Vehicle Type,Price
202,3GNAXUEVXMS135052,Chevrolet,Chevrolet Equinox,2021,7V2KRL,70852,Gasoline,25,30,Crossover,"20,499"
203,1HGCV1F10LA075396,Honda,Honda Accord Sedan,2020,7T6WHY,60441,Gasoline,30,38,Sedan,"22,499"
204,1C4PJMDX2LD650987,Jeep,Jeep Cherokee,2020,7T7MN9,63386,Gasoline,19,27,Crossover,"23,499"
205,3GKALVEV3ML303882,GMC,GMC Terrain,2021,7TM822,61162,Gasoline,25,28,Crossover,"24,799"
206,2C4RC1BG5MR585037,Chrysler,Chrysler Pacifica,2021,7VC67N,70844,Gasoline,19,28,Van / Minivan,"26,499"
207,2C4RC1BG3MR588972,Chrysler,Chrysler Pacifica,2021,7VD43G,73082,Gasoline,19,28,Van / Minivan,"26,499"
208,2FMPK3K94LBA72937,Ford,Ford Edge,2020,8F11XT,21733,Gasoline,21,29,Crossover,"29,999"
209,3C6RR7KT4MG536732,RAM,RAM 1500 Classic,2021,8F99WT,42814,Gasoline,16,23,Truck,"32,999"
210,1FBAX2Y86MKA31970,Ford,Ford Transit Passenger Wagon,2021,7VLN6S,66395,Gasoline,0,0,Van / Minivan,"44,499"
211,1FBAX2Y85MKA50087,Ford,Ford Transit Passenger Wagon,2021,7VS1FX,68679,Gasoline,0,0,Van / Minivan,"44,799"
212,1GNSKFKD2MR293219,Chevrolet,Chevrolet Suburban,2021,8FJ55D,42080,Gasoline,15,19,Sport Utility,"64,999"
213,3N1CN8EV6LL861808,Nissan,Nissan Versa,2020,7TR6SQ,60587,Gasoline,32,40,Sedan,"15,999"
214,3N1CN8EV5LL842232,Nissan,Nissan Versa,2020,8CWBBD,65000,Gasoline,32,40,Sedan,"15,999"
215,5NPD74LF3LH560946,Hyundai,Hyundai Elantra,2020,8DVB2N,64292,Gasoline,30,40,Sedan,"16,499"
216,3KPC24A6XME128454,Hyundai,Hyundai Accent,2021,7TRGS8,64338,Gasoline,33,41,Sedan,"16,499"
217,5NPD84LF3LH615084,Hyundai,Hyundai Elantra,2020,7TV4R0,65994,Gasoline,30,40,Sedan,"16,499"
218,3KPF24AD5LE197871,Kia,Kia Forte,2020,7VWB9V,63053,Gasoline,29,40,Sedan,"16,999"
219,JA4AS3AA2LZ033972,Mitsubishi,Mitsubishi Eclipse Cross,2020,8CHPPH,61159,Gasoline,26,29,Crossover,"17,499"
220,3FA6P0HD1KR247856,Ford,Ford Fusion,2019,7VYXV1,62326,Gasoline,23,34,Sedan,"17,999"
221,3KPF24AD8LE205722,Kia,Kia Forte,2020,7V2Y0S,63752,Gasoline,29,40,Sedan,"17,999"
222,2GNAXKEV5K6167097,Chevrolet,Chevrolet Equinox,2019,8DBVNM,67265,Gasoline,26,32,Crossover,"17,999"
223,JA4AR3AU2LU029259,Mitsubishi,Mitsubishi Outlander Sport,2020,8C5VHP,63493,Gasoline,23,29,Crossover,"18,999"
224,KNDPM3AC2M7865501,Kia,Kia Sportage,2021,7T9T5G,65401,Gasoline,23,30,Crossover,"18,999"
225,1G1ZD5STXMF063554,Chevrolet,Chevrolet Malibu,2021,7VTTD2,69460,Gasoline,29,36,Sedan,"19,499"
226,1G1ZD5ST0LF071130,Chevrolet,Chevrolet Malibu,2020,8DR8C1,69788,Gasoline,29,36,Sedan,"19,499"
227,1N4BL4DV6MN343021,Nissan,Nissan Altima,2021,8CGXY8,60479,Gasoline,27,37,Sedan,"19,999"
228,KM8K1CAA2MU654782,Hyundai,Hyundai Kona,2021,7T1Q3M,60508,Gasoline,25,30,Crossover,"19,999"
229,1N4BL4DV5MN340725,Nissan,Nissan Altima,2021,8CC89M,61883,Gasoline,27,37,Sedan,"19,999"
230,5NPEG4JA2MH071645,Hyundai,Hyundai Sonata,2021,7TYXHW,62234,Gasoline,28,38,Sedan,"19,999"
231,5NPEG4JA1MH081227,Hyundai,Hyundai Sonata,2021,7V4Q62,63358,Gasoline,28,38,Sedan,"19,999"
232,5NPEG4JA2MH067935,Hyundai,Hyundai Sonata,2021,7TQJB1,63402,Gasoline,28,38,Sedan,"19,999"
233,3FA6P0T94LR145634,Ford,Ford Fusion,2020,8DBQX9,64248,Gasoline,20,29,Sedan,"19,999"
234,5NPEG4JAXMH075118,Hyundai,Hyundai Sonata,2021,7TYRJW,64691,Gasoline,28,38,Sedan,"19,999"
235,KL4CJGSM7KB907042,Buick,Buick Encore,2019,8DJGBV,65001,Gasoline,25,30,Crossover,"19,999"
236,1G1ZD5STXMF063425,Chevrolet,Chevrolet Malibu,2021,7VLYC0,71011,Gasoline,29,36,Sedan,"19,999"
237,2GNAXUEV5M6104869,Chevrolet,Chevrolet Equinox,2021,7TXXVF,61074,Gasoline,25,30,Crossover,"20,999"
238,3GNAXUEV3MS105763,Chevrolet,Chevrolet Equinox,2021,7TYYLN,63483,Gasoline,25,30,Crossover,"20,999"
239,JM1GL1VM6M1603493,Mazda,Mazda Mazda6,2021,7TL804,60377,Gasoline,26,35,Sedan,"21,499"
240,JA4AZ3A35LZ042940,Mitsubishi,Mitsubishi Outlander,2020,8CC8KX,60756,Gasoline,24,29,Crossover,"21,499"
241,1N4BL4CV0MN317094,Nissan,Nissan Altima,2021,7TP6D3,68738,Gasoline,28,39,Sedan,"21,499"
242,1FMCU0F6XLUA81465,Ford,Ford Escape,2020,8F95WT,39605,Gasoline,27,33,Crossover,"21,999"
243,3C4NJDCBXMT520335,Jeep,Jeep Compass,2021,7TSHQ4,65652,Gasoline,22,30,Crossover,"21,999"
244,5YFEPMAE0NP369702,Toyota,Toyota Corolla,2022,8F33WG,20566,Gasoline,30,38,Sedan,"22,999"
245,1N4AA6CV2MC504121,Nissan,Nissan Maxima,2021,8CFLR7,72369,Gasoline,20,30,Sedan,"22,999"
246,5YFEPMAE8NP368572,Toyota,Toyota Corolla,2022,8F14WG,19506,Gasoline,30,38,Sedan,"23,499"
247,5N1AT3BA1MC706106,Nissan,Nissan Rogue,2021,7VVNH6,63789,Gasoline,26,34,Crossover,"23,999"
248,1C4PJMBX0KD199804,Jeep,Jeep Cherokee,2019,8DCNPV,65771,Gasoline,18,24,Crossover,"23,999"
249,2C3CDZGG9MH552739,Dodge,Dodge Challenger,2021,7VB3SN,61359,Gasoline,18,27,Coupe,"24,999"
250,2C3CDZGG7KH688266,Dodge,Dodge Challenger,2019,7STW76,62716,Gasoline,18,27,Coupe,"24,999"
251,2C3CCABG5MH528885,Chrysler,Chrysler 300,2021,7V46RQ,63100,Gasoline,19,30,Sedan,"25,499"
252,2C3CCABG9MH520062,Chrysler,Chrysler 300,2021,7VCK60,62544,Gasoline,19,30,Sedan,"25,999"
253,4T1C11AK1NU666988,Toyota,Toyota Camry,2022,8F32DH,30766,Gasoline,28,39,Sedan,"26,499"
254,4T1C11AK9NU711644,Toyota,Toyota Camry,2022,8F40DH,27325,Gasoline,28,39,Sedan,"26,999"
255,2C4RC1GG5LR284422,Chrysler,Chrysler Pacifica,2020,7TGM47,72409,Gasoline,19,28,Van / Minivan,"26,999"
256,2T3P1RFV5MC191470,Toyota,Toyota RAV4,2021,7VD4Q9,60557,Gasoline,27,33,Crossover,"27,499"
257,1GYFZFR46KF228880,Cadillac,Cadillac XT4,2019,8DB6MB,66480,Gasoline,22,29,Sport Utility,"28,499"
258,2T3J1RFVXMW156413,Toyota,Toyota RAV4,2021,7T1J7H,67328,Gasoline,25,33,Crossover,"28,999"
259,2T3H1RFV9NW206699,Toyota,Toyota RAV4,2022,8F20WG,25397,Gasoline,27,35,Crossover,"29,999"
260,1GCGTCEN3M1134416,Chevrolet,Chevrolet Colorado,2021,7T4WPQ,62679,Gasoline,17,24,Truck,"29,999"
261,5J8YD4H53KL026450,Acura,Acura MDX,2019,7VL5VM,62912,Gasoline,19,26,Sport Utility,"29,999"
262,2C4RC1GG2NR115820,Chrysler,Chrysler Pacifica,2022,7VQFD0,73494,Gasoline,19,28,Van / Minivan,"31,999"
263,JN8AY2BB0M9791997,Nissan,Nissan Armada,2021,8CS1XK,74440,Gasoline,13,18,Sport Utility,"34,499"
264,1C6SRFFT6LN156416,RAM,RAM 1500,2020,8DVMPJ,61770,Gasoline,19,24,Truck,"36,999"
265,5NPD74LF0KH473519,Hyundai,Hyundai Elantra,2019,7V07VD,62378,Gasoline,0,0,Sedan,"15,999"
266,3N1CN8EV3ML821848,Nissan,Nissan Versa,2021,8C53XW,67111,Gasoline,32,40,Sedan,"16,499"
267,KNDJ23AU8L7063876,Kia,Kia Soul,2020,7TBCXW,60893,Gasoline,29,35,Hatchback,"16,999"
268,KNDJ23AU2L7024345,Kia,Kia Soul,2020,7T4RCL,61709,Gasoline,29,35,Hatchback,"16,999"
269,3KPA24AD2ME367311,Kia,Kia Rio,2021,7V36WR,61960,Gasoline,33,41,Sedan,"16,999"
270,3KPF24ADXLE209044,Kia,Kia Forte,2020,7V58Y2,64313,Gasoline,29,40,Sedan,"16,999"
271,1N4BL4BV9KN305377,Nissan,Nissan Altima,2019,7VXPNF,62905,Gasoline,28,39,Sedan,"17,999"
272,2GNAXKEV1L6227152,Chevrolet,Chevrolet Equinox,2020,7T22WV,62200,Gasoline,26,31,Crossover,"18,999"
273,JA4APVAU0MU011796,Mitsubishi,Mitsubishi Outlander Sport,2021,7VNSSV,62807,Gasoline,24,30,Crossover,"18,999"
274,5XXGT4L37LG430551,Kia,Kia Optima,2020,7TR8YR,61812,Gasoline,24,32,Sedan,"19,499"
275,1G1ZD5ST2MF043704,Chevrolet,Chevrolet Malibu,2021,7V99H3,62015,Gasoline,29,36,Sedan,"19,499"
276,2GNAXKEV3M6122680,Chevrolet,Chevrolet Equinox,2021,7V3G16,62048,Gasoline,26,31,Crossover,"19,499"
277,2GNAXKEV9M6127091,Chevrolet,Chevrolet Equinox,2021,7V34F8,62907,Gasoline,26,31,Crossover,"19,499"
278,1G1ZD5ST9MF005225,Chevrolet,Chevrolet Malibu,2021,7TTDN0,68654,Gasoline,29,36,Sedan,"19,499"
279,1G1ZD5ST5MF005447,Chevrolet,Chevrolet Malibu,2021,7TTDH7,69350,Gasoline,29,36,Sedan,"19,499"
280,3FA6P0CD6LR124286,Ford,Ford Fusion,2020,8DHWVP,61046,Gasoline,23,34,Sedan,"19,799"
281,KNDPMCAC2M7863618,Kia,Kia Sportage,2021,7T7NVS,60238,Gasoline,21,25,Crossover,"19,999"
282,5NPEG4JA1MH070194,Hyundai,Hyundai Sonata,2021,7TKLPN,62385,Gasoline,28,38,Sedan,"19,999"
283,1G1ZD5ST6MF016165,Chevrolet,Chevrolet Malibu,2021,7TF6QH,63825,Gasoline,29,36,Sedan,"19,999"
284,JM1BPABL9M1323495,Mazda,Mazda Mazda3 Sedan,2021,7V9H35,64412,Gasoline,26,35,Sedan,"19,999"
285,MAJ6S3GL5MC402225,Ford,Ford Ecosport,2021,7VYT6S,61493,Gasoline,23,29,Crossover,"20,499"
286,3GNAXUEV2MS126670,Chevrolet,Chevrolet Equinox,2021,7VDKJ5,60801,Gasoline,25,30,Crossover,"20,999"
287,3GNAXUEV4ML300345,Chevrolet,Chevrolet Equinox,2021,7TXYPC,60962,Gasoline,25,30,Crossover,"20,999"
288,3GNAXUEV1ML305440,Chevrolet,Chevrolet Equinox,2021,7TYCNJ,62373,Gasoline,25,30,Crossover,"20,999"
289,5XXG14J2XMG020621,Kia,Kia K5,2021,7T4NLK,62542,Gasoline,27,37,Sedan,"20,999"
290,2GNAXUEV6M6101768,Chevrolet,Chevrolet Equinox,2021,7T7MFJ,63150,Gasoline,25,30,Crossover,"20,999"
291,2GNAXUEV4M6129293,Chevrolet,Chevrolet Equinox,2021,7V850V,64654,Gasoline,25,30,Crossover,"20,999"
292,3C4NJDDB7LT200242,Jeep,Jeep Compass,2020,7TP9TD,64846,Gasoline,22,30,Crossover,"22,799"
293,JTDEPMAE0N3019818,Toyota,Toyota Corolla,2022,8F21DH,22392,Gasoline,30,38,Sedan,"22,999"
294,JN8AT2MV0KW394990,Nissan,Nissan Rogue,2019,8F15XT,44687,Gasoline,25,32,Crossover,"22,999"
295,5N1AT3BA8MC703851,Nissan,Nissan Rogue,2021,8CPJXH,61652,Gasoline,26,34,Crossover,"23,999"
296,LRBFX3SX8KD063830,Buick,Buick Envision,2019,8DSTFS,69505,Gasoline,20,25,Crossover,"24,499"
297,3GKALVEV1ML316498,GMC,GMC Terrain,2021,7T6FC4,60777,Gasoline,25,28,Crossover,"24,799"
298,5N1AT3BB1MC732309,Nissan,Nissan Rogue,2021,8CL7DC,60415,Gasoline,25,32,Crossover,"24,999"
299,5N1AT3BB8MC768241,Nissan,Nissan Rogue,2021,7V8KLV,61933,Gasoline,25,32,Crossover,"24,999"
300,5N1AT3BB3MC721506,Nissan,Nissan Rogue,2021,8CPNSY,62859,Gasoline,25,32,Crossover,"24,999"
301,5N1AT3BB4MC706397,Nissan,Nissan Rogue,2021,8CR04N,65706,Gasoline,25,32,Crossover,"24,999"
302,2C4RC1BG9MR574719,Chrysler,Chrysler Pacifica,2021,7VRP6K,75183,Gasoline,19,28,Van / Minivan,"25,999"
303,4T1C11AK6NU703937,Toyota,Toyota Camry,2022,8F16WG,28894,Gasoline,28,39,Sedan,"26,999"
304,1GYKNGRS6KZ107506,Cadillac,Cadillac XT5,2019,8DB8T5,68133,Gasoline,18,25,Sport Utility,"26,999"
305,1GCGTCEN5L1191862,Chevrolet,Chevrolet Colorado,2020,7TX7DK,60220,Gasoline,17,24,Truck,"28,999"
306,1GNEVHKW6MJ155120,Chevrolet,Chevrolet Traverse,2021,7V2LBK,65749,Gasoline,17,25,Sport Utility,"28,999"
307,JM3TCBDY0M0523905,Mazda,Mazda Mazda CX-9,2021,7VBXVR,60744,Gasoline,20,26,Crossover,"29,999"
308,1FTEW1E46LFA41739,Ford,Ford F-150,2020,7TNJSQ,62815,Gasoline,16,22,Truck,"34,999"
309,1FMJU2AT8LEA47244,Ford,Ford Expedition,2020,7TM8JP,70792,Gasoline,17,22,Sport Utility,"42,999"
310,1GNSKNKD0MR337891,Chevrolet,Chevrolet Tahoe,2021,7VGKLX,71330,Gasoline,16,20,Sport Utility,"49,999"
311,1G1ZC5ST5KF183469,Chevrolet,Chevrolet Malibu,2019,8F89PK,98925,Gasoline,29,36,Sedan,"15,999"
312,3N1CN8EV2ML884083,Nissan,Nissan Versa,2021,7V9FXJ,64189,Gasoline,32,40,Sedan,"16,499"
313,3KPC24A67ME128525,Hyundai,Hyundai Accent,2021,7TX5D8,64590,Gasoline,33,41,Sedan,"16,499"
314,5XXGT4L35LG435747,Kia,Kia Optima,2020,7THNG8,64100,Gasoline,24,32,Sedan,"16,999"
315,3KPF24ADXKE125157,Kia,Kia Forte,2019,8C4T3B,62685,Gasoline,30,40,Sedan,"17,999"
316,MAJ6S3KL3KC294045,Ford,Ford Ecosport,2019,7S0C72,69878,Gasoline,23,29,Crossover,"17,999"
317,1G1ZD5ST9LF067223,Chevrolet,Chevrolet Malibu,2020,7T45Y0,65471,Gasoline,29,36,Sedan,"18,499"
318,JN1BJ1AW7MW422125,Nissan,Nissan Rogue Sport,2021,8CPGSV,61328,Gasoline,24,30,Crossover,"18,999"
319,2GNAXKEV5M6126925,Chevrolet,Chevrolet Equinox,2021,7V64H8,66709,Gasoline,26,31,Crossover,"18,999"
320,JN1BJ1AW5MW664654,Nissan,Nissan Rogue Sport,2021,8C82FB,72882,Gasoline,24,30,Crossover,"18,999"
321,JN1BJ1AW6MW423265,Nissan,Nissan Rogue Sport,2021,8CXJNS,68161,Gasoline,24,30,Crossover,"19,499"
322,1G1ZD5ST1MF024500,Chevrolet,Chevrolet Malibu,2021,7TFD4Y,68717,Gasoline,29,36,Sedan,"19,499"
323,3C4NJCCB3LT218507,Jeep,Jeep Compass,2020,7TPTXL,60555,Gasoline,22,31,Crossover,"19,999"
324,3FA6P0CD0LR136644,Ford,Ford Fusion,2020,7TSNCT,60687,Gasoline,23,34,Sedan,"19,999"
325,5NPEG4JA7MH065372,Hyundai,Hyundai Sonata,2021,7TQLK7,61197,Gasoline,28,38,Sedan,"19,999"
326,1N4BL4DV7MN318578,Nissan,Nissan Altima,2021,7V865T,67146,Gasoline,27,37,Sedan,"19,999"
327,1VWSA7A38MC000496,Volkswagen,Volkswagen Passat,2021,8CBG6H,68152,Gasoline,24,36,Sedan,"19,999"
328,3C4NJDBB8KT641640,Jeep,Jeep Compass,2019,8D38TS,63088,Gasoline,22,31,Crossover,"20,499"
329,5XXG14J26MG045323,Kia,Kia K5,2021,7VJGW3,75138,Gasoline,27,37,Sedan,"20,499"
330,2GNAXUEVXM6104317,Chevrolet,Chevrolet Equinox,2021,7TF7MS,65180,Gasoline,25,30,Crossover,"20,999"
331,3GNAXUEV5MS105151,Chevrolet,Chevrolet Equinox,2021,7TB556,65597,Gasoline,25,30,Crossover,"20,999"
332,3C4NJDCB0MT553487,Jeep,Jeep Compass,2021,7TR8S5,71497,Gasoline,22,30,Crossover,"21,499"
333,3FA6P0D90LR192562,Ford,Ford Fusion,2020,7T94LW,68248,Gasoline,20,29,Sedan,"21,999"
334,MAJ3S2KE9MC436044,Ford,Ford Ecosport,2021,8F50PH,25058,Gasoline,27,29,Crossover,"22,499"
335,LRBFXBSA8LD015686,Buick,Buick Envision,2020,8DTB8R,60845,Gasoline,22,29,Crossover,"22,799"
336,1C4PJMJX5JD546317,Jeep,Jeep Cherokee,2018,8DVMTY,60714,Gasoline,20,27,Crossover,"22,999"
337,2C3CDZAG3LH210274,Dodge,Dodge Challenger,2020,7T70CD,64088,Gasoline,19,30,Coupe,"22,999"
338,1C4PJMDX8LD651562,Jeep,Jeep Cherokee,2020,7T4NM7,60826,Gasoline,19,27,Crossover,"23,499"
339,1N4AA6DV2LC377884,Nissan,Nissan Maxima,2020,7TLKXX,63017,Gasoline,20,30,Sedan,"23,499"
340,2C3CDXBG4MH534998,Dodge,Dodge Charger,2021,7VTKC0,61076,Gasoline,19,30,Sedan,"23,999"
341,ZFBERFAB4J6L48254,RAM,RAM ProMaster City Cargo Van,2018,8FH62G,14548,Gasoline,21,28,Cargo Van,"24,999"
342,JM3KFBDM4M1351114,Mazda,Mazda Mazda CX-5,2021,7V740T,67629,Gasoline,24,30,Crossover,"24,999"
343,1V2HR2CA3MC551339,Volkswagen,Volkswagen Atlas,2021,7V704R,62968,Gasoline,16,22,Crossover,"27,799"
344,19UUB2F45LA004482,Acura,Acura TLX,2020,8DMTHS,61840,Gasoline,20,31,Sedan,"27,999"
345,1C6SRFBT9LN162796,RAM,RAM 1500,2020,8D246T,61870,Gasoline,19,24,Truck,"31,799"
346,3GCPYBEK3LG154974,Chevrolet,Chevrolet Silverado 1500,2020,8DVVLQ,61821,Gasoline,19,22,Truck,"32,999"
347,3FADP4BJ8KM156707,Ford,Ford Fiesta,2019,7SM13N,64858,Gasoline,27,37,Sedan,"14,999"
348,3KPC24A6XLE112415,Hyundai,Hyundai Accent,2020,7TMF9F,61808,Gasoline,33,41,Sedan,"15,499"
349,3FA6P0G70JR188681,Ford,Ford Fusion,2018,8F884Y,61272,Gasoline,21,32,Sedan,"16,499"
350,5NPD84LF0LH625085,Hyundai,Hyundai Elantra,2020,7T4VLS,67629,Gasoline,30,40,Sedan,"16,499"
351,KNDJ23AU5M7750556,Kia,Kia Soul,2021,7TF845,65518,Gasoline,29,35,Hatchback,"16,999"
352,KM8K12AA2MU641489,Hyundai,Hyundai Kona,2021,7TFY00,63187,Gasoline,27,33,Crossover,"17,999"
353,3KPF24AD8ME267252,Kia,Kia Forte,2021,7TRWV3,65319,Gasoline,29,40,Sedan,"17,999"
354,KNDPM3AC4M7895003,Kia,Kia Sportage,2021,7V07CH,63109,Gasoline,23,30,Crossover,"18,499"
355,3KPF34ADXKE104273,Kia,Kia Forte,2019,8F06H2,46894,Gasoline,30,40,Sedan,"18,999"
356,5XXGT4L38LG420112,Kia,Kia Optima,2020,7T0TKL,63150,Gasoline,24,32,Sedan,"18,999"
357,JM1BPABL0M1314720,Mazda,Mazda Mazda3 Sedan,2021,7TYJKC,64911,Gasoline,26,35,Sedan,"18,999"
358,KNDPMCAC2M7863490,Kia,Kia Sportage,2021,7T5DGM,65554,Gasoline,21,25,Crossover,"18,999"
359,5NPEG4JA3MH080015,Hyundai,Hyundai Sonata,2021,7TJP66,65632,Gasoline,28,38,Sedan,"18,999"
360,JN1BJ1AW5MW423869,Nissan,Nissan Rogue Sport,2021,7V6W9F,61980,Gasoline,24,30,Crossover,"19,499"
361,3C4NJCCB3LT231211,Jeep,Jeep Compass,2020,7TWWCW,62025,Gasoline,22,31,Crossover,"19,999"
362,1N4BL4DV3MN332347,Nissan,Nissan Altima,2021,7VJ76M,63380,Gasoline,27,37,Sedan,"19,999"
363,5N1AT2MV8LC792720,Nissan,Nissan Rogue,2020,8D7C60,63490,Gasoline,25,32,Crossover,"19,999"
364,5XXG14J26MG015920,Kia,Kia K5,2021,7TBDRL,67447,Gasoline,27,37,Sedan,"19,999"
365,5XXG14J20MG037640,Kia,Kia K5,2021,7T3K3S,67540,Gasoline,27,37,Sedan,"19,999"
366,5XXG14J21MG017980,Kia,Kia K5,2021,7TBLRP,68152,Gasoline,27,37,Sedan,"19,999"
367,1VWSA7A38MC001163,Volkswagen,Volkswagen Passat,2021,7TQ7C2,61366,Gasoline,24,36,Sedan,"20,499"
368,1N4BL4DV4MN325102,Nissan,Nissan Altima,2021,8C5VL6,63824,Gasoline,27,37,Sedan,"20,499"
369,1N4BL4DV1MN342956,Nissan,Nissan Altima,2021,8CMSJ3,64156,Gasoline,27,37,Sedan,"20,499"
370,1VWSA7A31MC002493,Volkswagen,Volkswagen Passat,2021,7V342Q,67506,Gasoline,24,36,Sedan,"20,499"
371,3MVDMBBL2MM246722,Mazda,Mazda Mazda CX-30,2021,7V1DWJ,62894,Gasoline,24,31,Crossover,"20,999"
372,2C4RC1DG0MR542495,Chrysler,Chrysler Voyager,2021,7VVY8V,76186,Gasoline,19,28,Van / Minivan,"21,499"
373,5N1AT3BA6MC726335,Nissan,Nissan Rogue,2021,8CL5QW,63664,Gasoline,26,34,Crossover,"22,999"
374,5XYRG4LC5MG027274,Kia,Kia Sorento,2021,8F85G7,49214,Gasoline,24,29,Sport Utility,"23,499"
375,1C4PJMDX6KD379009,Jeep,Jeep Cherokee,2019,8F6R86,57500,Gasoline,19,27,Crossover,"23,499"
376,5N1AT3BB8MC742240,Nissan,Nissan Rogue,2021,7VCDBQ,62540,Gasoline,25,32,Crossover,"23,999"
377,5N1AZ2MS8KN145953,Nissan,Nissan Murano,2019,8DSKPJ,64831,Gasoline,20,28,Sport Utility,"23,999"
378,JM3KFBDM8M0325444,Mazda,Mazda Mazda CX-5,2021,7T9N5H,62837,Gasoline,24,30,Crossover,"24,799"
379,3PCAJ5M32KF112726,Infiniti,Infiniti QX50,2019,8D5X69,65192,Gasoline,24,30,Sport Utility,"24,999"
380,1C6RR7TT7MS516739,RAM,RAM 1500 Classic,2021,7VWMJ9,68727,Gasoline,15,21,Truck,"28,999"
381,1C4RJFBG3LC194219,Jeep,Jeep Grand Cherokee,2020,7T0RTT,65253,Gasoline,18,25,Crossover,"29,499"
382,KM8R34HEXLU048832,Hyundai,Hyundai Palisade,2020,7VL65N,62799,Gasoline,19,26,Crossover,"32,999"
383,3C6UR5DL4MG578667,RAM,RAM 2500,2021,7VCHRX,53968,Diesel,0,0,Truck,"45,999"
384,3KPC24A60LE104310,Hyundai,Hyundai Accent,2020,7T70Q0,67111,Gasoline,33,41,Sedan,"15,999"
385,3N1CP5BV7ML471668,Nissan,Nissan Kicks,2021,7VV040,65913,Gasoline,31,36,Crossover,"16,999"
386,KM8K12AA2MU642450,Hyundai,Hyundai Kona,2021,7TCP7V,67790,Gasoline,27,33,Crossover,"17,999"
387,JN1BJ1AV1MW561190,Nissan,Nissan Rogue Sport,2021,7VTCFQ,69740,Gasoline,25,32,Crossover,"17,999"
388,5NPE34AF1KH732375,Hyundai,Hyundai Sonata,2019,8FK73M,62298,Gasoline,25,33,Sedan,"18,999"
389,KNDPM3AC8M7899202,Kia,Kia Sportage,2021,7VKKP0,66478,Gasoline,23,30,Crossover,"18,999"
390,2HGFC2F64KH530948,Honda,Honda Civic Sedan,2019,7SDYSM,68332,Gasoline,30,38,Sedan,"18,999"
391,3VV3B7AX6MM100734,Volkswagen,Volkswagen Tiguan,2021,7VDHLD,69004,Gasoline,23,29,Sport Utility,"20,999"
392,3VV2B7AX6MM100597,Volkswagen,Volkswagen Tiguan,2021,7VDJXM,64347,Gasoline,21,27,Sport Utility,"21,999"
393,4T1G11AK6MU516049,Toyota,Toyota Camry,2021,8CBR1T,63387,Gasoline,28,39,Sedan,"22,999"
394,1N4AA6CV0MC513755,Nissan,Nissan Maxima,2021,7VHY9K,67506,Gasoline,20,30,Sedan,"22,999"
395,2T3W1RFV3LC046633,Toyota,Toyota RAV4,2020,7TDTHV,70401,Gasoline,28,35,Crossover,"23,999"
396,2T3W1RFV7MC103014,Toyota,Toyota RAV4,2021,7V78WK,66047,Gasoline,28,35,Crossover,"24,799"
397,4T1B61HK5KU773928,Toyota,Toyota Camry,2019,8DV405,69145,Gasoline,28,39,Sedan,"25,799"
398,1GCGTCEN3M1145299,Chevrolet,Chevrolet Colorado,2021,7TN511,66408,Gasoline,17,24,Truck,"29,499"
399,1FTEW1EP6KFD12310,Ford,Ford F-150,2019,8DWCDF,69207,Gasoline,18,23,Truck,"31,499"
400,JTEMU5JR1M5895941,Toyota,Toyota 4Runner,2021,7V14L8,68407,Gasoline,16,19,Sport Utility,"32,999"
401,1FTFW1E5XMFB01777,Ford,Ford F-150,2021,7VD2B9,64687,Gasoline,16,22,Truck,"38,999"
402,3KPC24A60ME129080,Hyundai,Hyundai Accent,2021,7TKDRY,61570,Gasoline,33,41,Sedan,"16,499"
403,5NPD84LF2LH581882,Hyundai,Hyundai Elantra,2020,7TK4TK,66304,Gasoline,30,40,Sedan,"16,499"
404,KNDJX3AA1K7646795,Kia,Kia Soul,2019,7VS54F,66399,Gasoline,26,31,Hatchback,"16,499"
405,3N1CN8EV4ML847424,Nissan,Nissan Versa,2021,8CWLNM,68113,Gasoline,32,40,Sedan,"16,499"
406,KMHRB8A34MU069728,Hyundai,Hyundai Venue,2021,7V3Q34,66569,Gasoline,30,33,Crossover,"16,999"
407,KNDJ23AU2L7011689,Kia,Kia Soul,2020,7TTL06,66797,Gasoline,29,35,Hatchback,"16,999"
408,KNDJ23AU7M7752633,Kia,Kia Soul,2021,8CW6YX,67597,Gasoline,29,35,Hatchback,"16,999"
409,3VWG57AU2KM021018,Volkswagen,Volkswagen Golf,2019,8F73F2,60759,Gasoline,29,37,Hatchback,"17,499"
410,KNDJ23AU6M7736861,Kia,Kia Soul,2021,7T9XX0,66140,Gasoline,29,35,Hatchback,"17,499"
411,KM8K12AA6MU639860,Hyundai,Hyundai Kona,2021,7T8DDK,66609,Gasoline,27,33,Crossover,"17,499"
412,3KPF24AD2ME293698,Kia,Kia Forte,2021,7TN9G6,63587,Gasoline,29,40,Sedan,"17,999"
413,1N4BL4BV1MN314903,Nissan,Nissan Altima,2021,8CJB3V,65122,Gasoline,28,39,Sedan,"17,999"
414,3KPF24AD5ME262963,Kia,Kia Forte,2021,7T5LK5,65287,Gasoline,29,40,Sedan,"17,999"
415,MAJ6S3GL8LC348871,Ford,Ford Ecosport,2020,7TDQCC,66286,Gasoline,23,29,Crossover,"18,999"
416,5NPEG4JA5MH073096,Hyundai,Hyundai Sonata,2021,7THH97,67167,Gasoline,28,38,Sedan,"18,999"
417,3GKALMEV1JL349958,GMC,GMC Terrain,2018,7VGT8J,67904,Flex,26,30,Crossover,"18,999"
